Tree	Order	Start X	Start Y	Start Z	End X	End Y	End Z	Point Type	Length(µm)	Length To Beginning 	Start Diameter(µm)	End Diameter(µm)	Avg Diameter(µm)	Surface Area(µm²)	Volume(µm³)	Spines	None Spine	Thin Spine	Stubby Spine	Mushroom Spine	Filopodia Spine	Branched Spine	Detached Spine	Other Spine
1	1	4.89	-8.17	-3.85	5.01	-8.56	-3.85	CP	0.4	0.4	0.8	0.5	0.6	0.847599	0.129003	0	0	0	0	0	0	0	0	0
1	1	5.01	-8.56	-3.85	5.05	-8.87	-3.85	CP	0.3	0.7	0.5	0.4	0.4	0.436294	0.0467989	0	0	0	0	0	0	0	0	0
1	1	5.05	-8.87	-3.85	5.22	-9.29	-3.85	CP	0.5	1.2	0.4	0.3	0.4	0.498695	0.0436408	0	0	0	0	0	0	0	0	0
1	1	5.22	-9.29	-3.85	5.31	-9.55	-3.85	CP	0.3	1.4	0.3	0.3	0.3	0.285241	0.0235324	0	0	0	0	0	0	0	0	0
1	1	5.31	-9.55	-3.85	5.41	-9.97	-3.85	CP	0.4	1.9	0.3	0.3	0.3	0.447597	0.0369267	0	0	0	0	0	0	0	0	0
1	1	5.41	-9.97	-3.85	5.43	-9.97	-3.85	CP	0.0	1.9	0.3	0.3	0.3	0.0207345	0.00171060	0	0	0	0	0	0	0	0	0
1	1	5.43	-9.97	-3.85	5.47	-10.47	-3.85	CP	0.5	2.4	0.3	0.3	0.3	0.520019	0.0429016	0	0	0	0	0	0	0	0	0
1	1	5.47	-10.47	-3.85	5.47	-10.84	-3.85	CP	0.4	2.8	0.3	0.4	0.4	0.407430	0.0356369	0	0	0	0	0	0	0	0	0
1	1	5.47	-10.84	-3.85	5.52	-11.19	-2.90	CP	1.0	3.8	0.4	0.4	0.4	1.17826	0.108989	0	0	0	0	0	0	0	0	0
1	1	5.52	-11.19	-2.90	5.44	-11.54	-2.90	CP	0.4	4.1	0.4	1.0	0.7	0.998981	0.137220	0	0	0	0	0	0	0	0	0
1	1	5.44	-11.54	-2.90	5.51	-11.88	-2.90	CP	0.3	4.5	1.0	1.2	1.1	1.22569	0.318912	0	0	0	0	0	0	0	0	0
1	1	5.51	-11.88	-2.90	5.50	-12.39	-2.90	CP	0.5	5.0	1.2	1.2	1.2	1.92450	0.576961	0	0	0	0	0	0	0	0	0
1	1	5.50	-12.39	-2.90	5.36	-13.06	-2.90	CP	0.7	5.7	1.2	1.6	1.4	3.09620	1.05164	0	0	0	0	0	0	0	0	0
1	1	5.36	-13.06	-2.90	5.30	-13.37	-2.90	CP	0.3	6.0	1.6	1.9	1.7	1.88892	0.735518	0	0	0	0	0	0	0	0	0
1	1	5.30	-13.37	-2.90	5.20	-13.69	-2.90	CP	0.3	6.3	1.9	2.4	2.1	2.92203	1.21815	0	0	0	0	0	0	0	0	0
1	1	5.20	-13.69	-2.90	5.14	-14.06	-2.90	CP	0.4	6.7	2.4	2.8	2.6	3.57711	2.04858	0	0	0	0	0	0	0	0	0
1	1	5.14	-14.06	-2.90	4.98	-14.53	-2.90	CP	0.5	7.2	2.8	3.2	3.0	5.05183	3.59627	0	0	0	0	0	0	0	0	0
1	1	4.98	-14.53	-2.90	4.99	-14.95	-2.90	CP	0.4	7.6	3.2	3.3	3.3	4.33394	3.51768	0	0	0	0	0	0	0	0	0
1	1	4.99	-14.95	-2.90	4.95	-15.25	-2.90	CP	0.3	7.9	3.3	3.3	3.3	3.14721	2.60432	0	0	0	0	0	0	0	0	0
1	1	4.95	-15.25	-2.90	4.91	-15.42	-2.90	CP	0.2	8.1	3.3	3.1	3.2	2.00801	1.41817	0	0	0	0	0	0	0	0	0
1	1	4.91	-15.42	-2.90	4.73	-16.04	-2.90	CP	0.6	8.8	3.1	2.2	2.7	6.64820	3.59812	0	0	0	0	0	0	0	0	0
1	1	4.73	-16.04	-2.90	4.59	-16.34	-2.90	CP	0.3	9.1	2.2	1.9	2.0	2.34157	1.05807	0	0	0	0	0	0	0	0	0
1	1	4.59	-16.34	-2.90	4.37	-16.71	-2.90	CP	0.4	9.5	1.9	1.2	1.5	2.57228	0.807788	0	0	0	0	0	0	0	0	0
1	1	4.37	-16.71	-2.90	4.24	-16.95	-2.90	CP	0.3	9.8	1.2	1.0	1.1	1.03038	0.260421	0	0	0	0	0	0	0	0	0
1	1	4.24	-16.95	-2.90	4.17	-17.40	-2.90	CP	0.5	10.2	1.0	0.9	0.9	1.32237	0.299961	0	0	0	0	0	0	0	0	0
1	1	4.17	-17.40	-2.90	4.16	-18.00	-2.90	CP	0.6	10.8	0.9	0.8	0.8	1.56560	0.324745	0	0	0	0	0	0	0	0	0
