Tree	Order	Start X	Start Y	Start Z	End X	End Y	End Z	Point Type	Length(µm)	Length To Beginning 	Start Diameter(µm)	End Diameter(µm)	Avg Diameter(µm)	Surface Area(µm²)	Volume(µm³)	Spines	None Spine	Thin Spine	Stubby Spine	Mushroom Spine	Filopodia Spine	Branched Spine	Detached Spine	Other Spine
1	1	7.36	-7.44	-0.81	7.61	-8.36	-0.81	CP	1.0	1.0	2.5	2.5	2.5	7.42779	4.60523	0	0	0	0	0	0	0	0	0
1	1	7.61	-8.36	-0.81	7.63	-8.77	-2.44	CP	1.7	2.6	2.5	2.5	2.5	13.0961	8.11958	0	0	0	0	0	0	0	0	0
1	1	7.63	-8.77	-2.44	7.63	-8.87	-2.44	CP	0.1	2.7	2.5	2.5	2.5	0.779111	0.483049	0	0	0	0	0	0	0	0	0
1	1	7.63	-8.87	-2.44	7.89	-9.58	-2.44	CP	0.8	3.5	2.5	2.5	2.5	5.89095	3.65239	0	0	0	0	0	0	0	0	0
1	1	7.89	-9.58	-2.44	7.90	-9.78	-2.44	CP	0.2	3.7	2.5	2.5	2.5	1.56018	0.967309	0	0	0	0	0	0	0	0	0
1	1	7.90	-9.78	-2.44	7.92	-10.20	-2.44	CP	0.4	4.1	2.5	2.5	2.5	3.27599	2.03111	0	0	0	0	0	0	0	0	0
1	1	7.92	-10.20	-2.44	7.92	-10.40	-2.44	CP	0.2	4.3	2.5	2.5	2.5	1.55823	0.966102	0	0	0	0	0	0	0	0	0
1	1	7.92	-10.40	-2.44	7.93	-10.51	-2.44	CP	0.1	4.4	2.5	2.5	2.5	0.860565	0.533550	0	0	0	0	0	0	0	0	0
1	1	7.93	-10.51	-2.44	7.94	-10.72	-2.44	CP	0.2	4.6	2.5	2.5	2.5	1.63800	1.01556	0	0	0	0	0	0	0	0	0
1	1	7.94	-10.72	-2.44	8.05	-11.03	-2.44	CP	0.3	5.0	2.5	2.5	2.5	2.56280	1.58894	0	0	0	0	0	0	0	0	0
1	1	8.05	-11.03	-2.44	8.06	-11.23	-2.44	CP	0.2	5.2	2.5	2.5	2.5	1.56018	0.967309	0	0	0	0	0	0	0	0	0
1	1	8.06	-11.23	-2.44	8.07	-11.34	-3.24	CP	0.8	6.0	2.5	2.5	2.5	6.29205	3.90107	0	0	0	0	0	0	0	0	0
1	1	8.07	-11.34	-3.24	8.08	-11.44	-4.07	CP	0.8	6.8	2.5	2.5	2.5	6.51389	4.03861	0	0	0	0	0	0	0	0	0
1	1	8.08	-11.44	-4.07	8.24	-12.36	-4.07	CP	0.9	7.7	2.5	2.5	2.5	7.27545	4.51078	0	0	0	0	0	0	0	0	0
1	1	8.24	-12.36	-4.07	8.25	-12.67	-4.07	CP	0.3	8.0	2.5	2.5	2.5	2.41652	1.49824	0	0	0	0	0	0	0	0	0
1	1	8.25	-12.67	-4.07	8.25	-12.67	-4.07	CP	0.0	8.0	2.5	2.5	2.5	0.00000	0.00000	0	0	0	0	0	0	0	0	0
1	1	8.25	-12.67	-4.07	8.35	-14.53	-4.08	CP	1.9	9.9	2.5	2.0	2.2	13.1419	7.27433	0	0	0	0	0	0	0	0	0
1	1	8.35	-14.53	-4.08	9.38	-16.34	-4.08	CP	2.1	12.0	2.0	2.0	2.0	12.8888	6.34771	0	0	0	0	0	0	0	0	0
1	1	9.38	-16.34	-4.08	9.39	-18.52	-5.71	CP	2.7	14.7	2.0	2.0	2.0	16.8464	8.29686	0	0	0	0	0	0	0	0	0
1	1	9.39	-18.52	-5.71	9.79	-20.26	-5.72	CP	1.8	16.5	2.0	2.0	2.0	11.0498	5.44203	0	0	0	0	0	0	0	0	0
1	1	9.79	-20.26	-5.72	9.79	-20.36	-5.72	CP	0.1	16.6	2.0	2.0	2.0	0.618896	0.304806	0	0	0	0	0	0	0	0	0
1	1	9.79	-20.36	-5.72	10.17	-21.78	-5.72	CP	1.5	18.1	2.0	2.0	2.0	9.09753	4.48053	0	0	0	0	0	0	0	0	0
1	1	10.17	-21.78	-5.72	10.18	-21.89	-5.72	CP	0.1	18.2	2.0	2.0	2.0	0.683583	0.336664	0	0	0	0	0	0	0	0	0
1	1	10.18	-21.89	-5.72	10.22	-22.61	-7.33	CP	1.8	19.9	2.0	2.0	2.0	10.9180	5.37711	0	0	0	0	0	0	0	0	0
1	1	10.22	-22.61	-7.33	10.23	-22.71	-7.35	CP	0.1	20.0	2.0	2.0	2.0	0.634168	0.312328	0	0	0	0	0	0	0	0	0
1	1	10.23	-22.71	-7.35	10.81	-24.25	-8.15	CP	1.8	21.9	2.0	2.0	2.0	11.3242	5.57719	0	0	0	0	0	0	0	0	0
1	1	10.81	-24.25	-8.15	10.77	-25.39	-8.15	CP	1.1	23.0	2.0	1.2	1.6	6.03898	2.34766	0	0	0	0	0	0	0	0	0
1	1	10.77	-25.39	-8.15	10.92	-26.30	-8.98	CP	1.2	24.3	1.2	1.2	1.2	4.83350	1.49838	0	0	0	0	0	0	0	0	0
1	1	10.92	-26.30	-8.98	11.03	-28.47	-8.99	CP	2.2	26.4	1.2	1.0	1.1	7.75664	2.20465	0	0	0	0	0	0	0	0	0
1	1	11.03	-28.47	-8.99	11.61	-29.69	-10.60	CP	2.1	28.5	1.0	1.0	1.0	6.80058	1.75115	0	0	0	0	0	0	0	0	0
1	1	11.61	-29.69	-10.60	11.62	-29.80	-10.60	CP	0.1	28.6	1.0	1.0	1.0	0.357406	0.0920321	0	0	0	0	0	0	0	0	0
1	1	11.62	-29.80	-10.60	11.90	-31.01	-11.41	CP	1.5	30.1	1.0	1.0	1.0	4.79800	1.23549	0	0	0	0	0	0	0	0	0
