Tree	Order	Start X	Start Y	Start Z	End X	End Y	End Z	Point Type	Length(µm)	Length To Beginning 	Start Diameter(µm)	End Diameter(µm)	Avg Diameter(µm)	Surface Area(µm²)	Volume(µm³)	Spines	None Spine	Thin Spine	Stubby Spine	Mushroom Spine	Filopodia Spine	Branched Spine	Detached Spine	Other Spine
1	1	7.19	4.82	4.48	7.63	6.80	12.26	BP	8.0	8.0	4.0	3.5	3.8	95.1391	89.6277	0	0	0	0	0	0	0	0	0
1	2	7.63	6.80	12.26	6.53	10.26	14.44	CP	4.2	12.3	3.5	2.0	2.8	37.3815	26.0772	0	0	0	0	0	0	0	0	0
1	2	6.53	10.26	14.44	4.78	12.26	13.35	CP	2.9	15.1	2.0	1.8	1.9	17.3325	8.32121	0	0	0	0	0	0	0	0	0
1	2	4.78	12.26	13.35	3.70	15.04	13.67	CP	3.0	18.1	1.8	1.8	1.8	17.3389	7.97589	0	0	0	0	0	0	0	0	0
1	2	3.70	15.04	13.67	2.44	17.15	13.57	CP	2.5	20.6	1.8	1.8	1.8	14.2179	6.54022	0	0	0	0	0	0	0	0	0
1	2	2.44	17.15	13.57	1.86	18.40	13.84	CP	1.4	22.0	1.8	1.5	1.7	7.49777	3.15816	0	0	0	0	0	0	0	0	0
1	2	1.86	18.40	13.84	0.64	18.89	13.40	CP	1.4	23.4	1.5	1.5	1.5	6.70747	2.58238	0	0	0	0	0	0	0	0	0
1	2	0.64	18.89	13.40	-0.90	19.45	13.24	CP	1.6	25.0	1.5	1.7	1.6	8.36222	3.37517	0	0	0	0	0	0	0	0	0
1	2	-0.90	19.45	13.24	-2.59	20.28	13.95	CP	2.0	27.1	1.7	1.8	1.8	11.1654	4.92629	0	0	0	0	0	0	0	0	0
1	2	-2.59	20.28	13.95	-4.26	21.79	14.16	CP	2.3	29.3	1.8	1.8	1.8	13.0710	6.01268	0	0	0	0	0	0	0	0	0
1	2	-4.26	21.79	14.16	-6.04	24.47	14.33	CP	3.2	32.5	1.8	1.8	1.8	18.6234	8.56678	0	0	0	0	0	0	0	0	0
1	2	-6.04	24.47	14.33	-7.00	26.28	14.71	CP	2.1	34.6	1.8	1.8	1.8	12.0453	5.54084	0	0	0	0	0	0	0	0	0
1	2	-7.00	26.28	14.71	-8.17	27.92	16.94	CP	3.0	37.6	1.8	1.5	1.7	15.9755	6.75896	0	0	0	0	0	0	0	0	0
1	2	-8.17	27.92	16.94	-9.53	29.37	19.27	CP	3.1	40.7	1.5	1.5	1.5	14.8182	5.70500	0	0	0	0	0	0	0	0	0
1	2	-9.53	29.37	19.27	-11.38	30.93	20.14	CP	2.6	43.3	1.5	1.4	1.5	11.8008	4.30952	0	0	0	0	0	0	0	0	0
1	2	-11.38	30.93	20.14	-13.01	31.95	20.90	CP	2.1	45.3	1.4	1.7	1.5	9.99858	3.83922	0	0	0	0	0	0	0	0	0
1	2	-13.01	31.95	20.90	-14.75	33.26	21.23	CP	2.2	47.5	1.7	1.7	1.7	11.6956	4.94140	0	0	0	0	0	0	0	0	0
1	2	-14.75	33.26	21.23	-16.32	34.51	22.86	BP	2.6	50.1	1.7	1.7	1.7	13.7267	5.79951	0	0	0	0	0	0	0	0	0
1	3	-16.32	34.51	22.86	-17.88	35.06	22.48	CP	1.7	51.8	1.7	1.2	1.5	7.85577	2.86489	0	0	0	0	0	0	0	0	0
1	3	-17.88	35.06	22.48	-19.84	38.14	25.09	CP	4.5	56.3	1.2	1.1	1.2	16.2863	4.70863	0	0	0	0	0	0	0	0	0
1	3	-19.84	38.14	25.09	-21.46	39.90	25.36	CP	2.4	58.7	1.1	1.1	1.1	8.16764	2.20526	0	0	0	0	0	0	0	0	0
1	3	-21.46	39.90	25.36	-22.07	40.94	26.66	CP	1.8	60.5	1.1	1.1	1.1	6.01580	1.62427	0	0	0	0	0	0	0	0	0
1	3	-22.07	40.94	26.66	-22.71	42.70	25.47	CP	2.2	62.7	1.1	1.1	1.1	7.52839	2.03267	0	0	0	0	0	0	0	0	0
1	3	-22.71	42.70	25.47	-23.81	43.84	25.79	CP	1.6	64.3	1.1	1.1	1.1	5.48353	1.48055	0	0	0	0	0	0	0	0	0
1	3	-23.81	43.84	25.79	-24.80	44.73	25.58	CP	1.3	65.7	1.1	1.1	1.1	4.57264	1.23461	0	0	0	0	0	0	0	0	0
1	3	-24.80	44.73	25.58	-26.04	45.23	25.58	CP	1.3	67.0	1.1	1.1	1.1	4.53638	1.22482	0	0	0	0	0	0	0	0	0
1	3	-26.04	45.23	25.58	-26.79	45.63	25.63	BP	0.9	67.9	1.1	1.1	1.1	2.88897	0.780022	0	0	0	0	0	0	0	0	0
1	4	-26.79	45.63	25.63	-27.05	48.22	25.36	CP	2.6	70.5	1.1	1.1	1.1	8.87921	2.39739	0	0	0	0	0	0	0	0	0
1	4	-27.05	48.22	25.36	-27.75	49.74	23.84	CP	2.3	72.7	1.1	1.1	1.1	7.67040	2.07101	0	0	0	0	0	0	0	0	0
1	4	-27.75	49.74	23.84	-28.05	51.45	22.53	CP	2.2	74.9	1.1	1.1	1.1	7.37927	1.99240	0	0	0	0	0	0	0	0	0
1	4	-28.05	51.45	22.53	-28.66	52.48	21.23	CP	1.8	76.7	1.1	0.8	0.9	5.15516	1.19869	0	0	0	0	0	0	0	0	0
1	4	-28.66	52.48	21.23	-30.25	53.75	21.39	CP	2.0	78.7	0.8	0.8	0.8	4.93778	0.950522	0	0	0	0	0	0	0	0	0
1	4	-30.25	53.75	21.39	-31.02	55.53	21.99	CP	2.0	80.7	0.8	0.8	0.8	4.91086	0.945340	0	0	0	0	0	0	0	0	0
1	4	-31.02	55.53	21.99	-31.46	57.46	20.47	CP	2.5	83.2	0.8	0.8	0.8	6.03735	1.16219	0	0	0	0	0	0	0	0	0
1	4	-31.46	57.46	20.47	-32.22	58.77	19.82	CP	1.6	84.9	0.8	0.8	0.8	3.98678	0.767455	0	0	0	0	0	0	0	0	0
1	4	-32.22	58.77	19.82	-32.60	60.03	18.78	CP	1.7	86.6	0.8	0.8	0.8	4.05762	0.781091	0	0	0	0	0	0	0	0	0
1	4	-32.60	60.03	18.78	-32.77	62.38	14.82	CP	4.6	91.2	0.8	0.8	0.8	11.1467	2.14574	0	0	0	0	0	0	0	0	0
1	4	-32.77	62.38	14.82	-32.26	63.19	13.35	CP	1.8	92.9	0.8	0.9	0.8	4.66094	0.986309	0	0	0	0	0	0	0	0	0
1	4	-32.26	63.19	13.35	-31.62	64.66	13.24	CP	1.6	94.5	0.9	0.9	0.9	4.64480	1.06830	0	0	0	0	0	0	0	0	0
1	4	-31.62	64.66	13.24	-31.62	66.28	12.48	CP	1.8	96.3	0.9	0.9	0.9	5.17187	1.18953	0	0	0	0	0	0	0	0	0
1	4	-31.62	66.28	12.48	-32.18	67.55	12.81	CP	1.4	97.8	0.9	0.9	0.9	4.12348	0.948400	0	0	0	0	0	0	0	0	0
1	4	-32.18	67.55	12.81	-32.39	68.06	12.81	CP	0.6	98.3	0.9	1.2	1.1	1.93482	0.504059	0	0	0	0	0	0	0	0	0
1	4	-32.39	68.06	12.81	-33.24	69.63	11.99	CP	2.0	100.3	1.2	0.6	0.9	5.74858	1.35544	0	0	0	0	0	0	0	0	0
1	4	-33.24	69.63	11.99	-33.56	71.31	10.69	CP	2.1	102.4	0.6	0.8	0.7	4.65990	0.806875	0	0	0	0	0	0	0	0	0
1	4	-33.56	71.31	10.69	-33.69	72.25	9.92	CP	1.2	103.6	0.8	0.9	0.8	3.25021	0.687117	0	0	0	0	0	0	0	0	0
1	4	-33.69	72.25	9.92	-34.38	72.87	8.29	CP	1.9	105.5	0.9	0.9	0.9	5.42062	1.24674	0	0	0	0	0	0	0	0	0
1	4	-34.38	72.87	8.29	-34.95	73.46	4.49	CP	3.9	109.4	0.9	0.9	0.9	11.2360	2.58429	0	0	0	0	0	0	0	0	0
1	4	-34.95	73.46	4.49	-35.63	74.06	4.49	CP	0.9	110.3	0.9	1.2	1.1	3.10708	0.828795	0	0	0	0	0	0	0	0	0
1	4	-35.63	74.06	4.49	-36.45	74.91	2.80	CP	2.1	112.4	1.2	1.2	1.2	7.96711	2.44989	0	0	0	0	0	0	0	0	0
1	4	-36.45	74.91	2.80	-36.73	76.14	2.80	CP	1.3	113.6	1.2	1.1	1.2	4.58535	1.32354	0	0	0	0	0	0	0	0	0
1	4	-36.73	76.14	2.80	-37.16	78.08	2.10	CP	2.1	115.7	1.1	1.1	1.1	7.14813	1.92999	0	0	0	0	0	0	0	0	0
1	4	-37.16	78.08	2.10	-38.44	79.05	0.25	CP	2.4	118.2	1.1	0.8	0.9	7.13345	1.66173	0	0	0	0	0	0	0	0	0
1	4	-38.44	79.05	0.25	-39.08	79.18	-0.18	CP	0.8	119.0	0.8	0.8	0.8	1.89149	0.364112	0	0	0	0	0	0	0	0	0
1	4	-39.08	79.18	-0.18	-39.86	80.25	-0.18	CP	1.3	120.3	0.8	0.8	0.8	3.20308	0.616594	0	0	0	0	0	0	0	0	0
1	4	-39.86	80.25	-0.18	-41.47	82.03	-2.14	CP	3.1	123.4	0.8	0.8	0.8	7.49590	1.44296	0	0	0	0	0	0	0	0	0
1	4	-41.47	82.03	-2.14	-42.28	83.08	-2.14	CP	1.3	124.7	0.8	0.8	0.8	3.20793	0.617526	0	0	0	0	0	0	0	0	0
1	4	-42.28	83.08	-2.14	-42.81	83.65	-2.74	CP	1.0	125.7	0.8	0.8	0.8	2.37730	0.457631	0	0	0	0	0	0	0	0	0
1	4	-42.81	83.65	-2.74	-43.29	85.16	-2.74	CP	1.6	127.3	0.8	0.6	0.7	3.43900	0.595128	0	0	0	0	0	0	0	0	0
1	4	-43.29	85.16	-2.74	-43.63	86.54	-2.51	CP	1.4	128.7	0.6	0.5	0.5	2.42315	0.325778	0	0	0	0	0	0	0	0	0
1	4	-43.63	86.54	-2.51	-44.33	88.32	-2.56	CP	1.9	130.6	0.5	0.8	0.6	3.70885	0.580408	0	0	0	0	0	0	0	0	0
1	4	-44.33	88.32	-2.56	-45.70	91.00	-3.58	CP	3.2	133.8	0.8	0.8	0.8	7.68767	1.47988	0	0	0	0	0	0	0	0	0
1	4	-45.70	91.00	-3.58	-47.84	91.43	-4.71	CP	2.5	136.3	0.8	0.6	0.7	5.33086	0.923206	0	0	0	0	0	0	0	0	0
1	4	-47.84	91.43	-4.71	-48.85	91.83	-4.18	CP	1.2	137.5	0.6	0.8	0.7	2.62587	0.453999	0	0	0	0	0	0	0	0	0
1	4	-48.85	91.83	-4.18	-49.00	92.05	-4.37	CP	0.3	137.8	0.8	0.5	0.6	0.699365	0.0992278	0	0	0	0	0	0	0	0	0
1	4	-49.00	92.05	-4.37	-49.69	93.42	-4.37	CP	1.5	139.3	0.5	0.5	0.5	2.21675	0.254927	0	0	0	0	0	0	0	0	0
1	4	-49.69	93.42	-4.37	-49.85	93.86	-4.35	CP	0.5	139.8	0.5	0.6	0.5	0.797653	0.106036	0	0	0	0	0	0	0	0	0
1	4	-49.85	93.86	-4.35	-50.53	94.31	-5.62	CP	1.5	141.3	0.6	0.6	0.6	2.89226	0.441070	0	0	0	0	0	0	0	0	0
1	4	-50.53	94.31	-5.62	-51.87	94.95	-5.62	CP	1.5	142.8	0.6	0.8	0.7	3.22368	0.557768	1	0	0	0	0	0	0	0	0
1	4	-51.87	94.95	-5.62	-53.33	95.82	-5.47	CP	1.7	144.5	0.8	0.6	0.7	3.70252	0.640843	0	0	0	0	0	0	0	0	0
1	4	-53.33	95.82	-5.47	-54.18	96.49	-5.82	CP	1.1	145.7	0.6	0.6	0.6	2.17986	0.332429	0	0	0	0	0	0	0	0	0
1	4	-54.18	96.49	-5.82	-55.17	96.92	-6.73	CP	1.4	147.1	0.6	0.6	0.6	2.70548	0.412585	0	0	0	0	0	0	0	0	0
1	4	-55.17	96.92	-6.73	-55.50	96.92	-7.41	CP	0.8	147.8	0.6	0.5	0.5	1.27663	0.171027	0	0	0	0	0	0	0	0	0
1	4	-55.50	96.92	-7.41	-56.17	98.02	-7.41	CP	1.3	149.1	0.5	0.5	0.5	1.86130	0.214050	0	0	0	0	0	0	0	0	0
1	4	-56.17	98.02	-7.41	-57.14	98.45	-7.83	CP	1.1	150.2	0.5	0.5	0.5	1.64910	0.189647	0	0	0	0	0	0	0	0	0
1	4	-57.14	98.45	-7.83	-57.85	100.26	-8.02	CP	2.0	152.2	0.5	0.5	0.5	2.82312	0.324659	0	0	0	0	0	0	0	0	0
1	4	-57.85	100.26	-8.02	-58.38	101.36	-8.27	CP	1.2	153.4	0.5	0.3	0.4	1.51021	0.146931	0	0	0	0	0	0	0	0	0
1	4	-58.38	101.36	-8.27	-59.03	101.82	-8.13	CP	0.8	154.3	0.3	0.3	0.3	0.787408	0.0610241	0	0	0	0	0	0	0	0	0
1	4	-59.03	101.82	-8.13	-59.70	102.25	-8.13	CP	0.8	155.1	0.3	0.3	0.3	0.775334	0.0600884	0	0	0	0	0	0	0	0	0
1	4	-59.70	102.25	-8.13	-61.20	102.89	-9.99	CP	2.5	157.5	0.3	0.3	0.3	2.40912	0.186707	0	0	0	0	0	0	0	0	0
1	4	-61.20	102.89	-9.99	-61.88	104.47	-9.59	CP	1.8	159.3	0.3	0.5	0.4	2.13794	0.208192	0	0	0	0	0	0	0	0	0
1	4	-61.88	104.47	-9.59	-62.06	105.61	-10.64	CP	1.6	160.9	0.5	0.5	0.5	2.25482	0.259305	0	0	0	0	0	0	0	0	0
1	4	-62.06	105.61	-10.64	-63.23	106.47	-11.05	CP	1.5	162.4	0.5	0.3	0.4	1.82721	0.177874	0	0	0	0	0	0	0	0	0
1	4	-63.23	106.47	-11.05	-64.04	106.66	-12.17	CP	1.4	163.8	0.3	0.3	0.3	1.35878	0.105306	0	0	0	0	0	0	0	0	0
1	4	-64.04	106.66	-12.17	-64.74	108.93	-12.57	CP	2.4	166.2	0.3	0.3	0.3	2.34603	0.181817	0	0	0	0	0	0	0	0	0
1	4	-64.74	108.93	-12.57	-66.44	110.48	-13.24	CP	2.4	168.6	0.3	0.3	0.3	2.33357	0.180852	0	0	0	0	0	0	0	0	0
1	4	-66.44	110.48	-13.24	-67.44	111.79	-15.09	CP	2.5	171.0	0.3	0.3	0.3	2.41294	0.187003	0	0	0	0	0	0	0	0	0
1	4	-67.44	111.79	-15.09	-68.45	113.38	-16.34	CP	2.3	173.3	0.3	0.2	0.2	1.63451	0.0977136	0	0	0	0	0	0	0	0	0
1	4	-68.45	113.38	-16.34	-69.29	115.17	-16.82	CP	2.0	175.3	0.2	0.2	0.2	0.958842	0.0359566	0	0	0	0	0	0	0	0	0
1	4	-69.29	115.17	-16.82	-70.30	116.28	-18.29	CP	2.1	177.4	0.2	0.2	0.2	0.989951	0.0371231	0	0	0	0	0	0	0	0	0
1	4	-70.30	116.28	-18.29	-72.12	117.13	-22.55	CP	4.7	182.1	0.2	0.2	0.2	2.21945	0.0832295	0	0	0	0	0	0	0	0	0
1	4	-72.12	117.13	-22.55	-73.10	117.12	-22.55	CP	1.0	183.1	0.2	0.2	0.2	0.461836	0.0173189	0	0	0	0	0	0	0	0	0
1	4	-73.10	117.12	-22.55	-74.93	117.09	-22.62	CP	1.8	185.0	0.2	0.3	0.2	1.32470	0.0791668	0	0	0	0	0	0	0	0	0
1	4	-74.93	117.09	-22.62	-76.23	116.82	-23.04	CP	1.4	186.3	0.3	0.3	0.3	1.35623	0.105108	0	0	0	0	0	0	0	0	0
1	4	-76.23	116.82	-23.04	-78.34	116.11	-22.74	CP	2.2	188.6	0.3	0.2	0.2	1.62418	0.0970950	0	0	0	0	0	0	0	0	0
1	4	-78.34	116.11	-22.74	-80.47	114.94	-24.34	CP	2.9	191.5	0.2	0.2	0.2	1.37112	0.0514170	0	0	0	0	0	0	0	0	0
1	4	-80.47	114.94	-24.34	-81.93	115.13	-24.07	CP	1.5	193.0	0.2	0.2	0.2	0.705380	0.0264517	0	0	0	0	0	0	0	0	0
