Tree	Order	Start X	Start Y	Start Z	End X	End Y	End Z	Point Type	Length(µm)	Length To Beginning 	Start Diameter(µm)	End Diameter(µm)	Avg Diameter(µm)	Surface Area(µm²)	Volume(µm³)	Spines	None Spine	Thin Spine	Stubby Spine	Mushroom Spine	Filopodia Spine	Branched Spine	Detached Spine	Other Spine
1	1	1.77	-17.42	12.19	0.67	-19.28	12.19	CP	2.2	2.2	4.7	4.7	4.7	32.1787	38.1317	0	0	0	0	0	0	0	0	0
1	1	0.67	-19.28	12.19	-0.01	-23.42	21.16	CP	9.9	12.1	4.7	4.0	4.4	136.199	149.212	0	0	0	0	0	0	0	0	0
1	1	-0.01	-23.42	21.16	1.99	-26.22	23.47	BP	4.1	16.2	4.0	4.0	4.0	52.2103	52.3409	0	0	0	0	0	0	0	0	0
1	2	1.99	-26.22	23.47	0.53	-30.39	25.78	BP	5.0	21.2	4.0	4.0	4.0	62.8080	62.9651	0	0	0	0	0	0	0	0	0
1	3	0.53	-30.39	25.78	2.06	-34.23	29.37	CP	5.5	26.7	4.0	3.3	3.6	62.8329	57.3206	0	0	0	0	0	0	0	0	0
1	3	2.06	-34.23	29.37	2.12	-37.16	30.14	BP	3.0	29.7	3.3	3.8	3.6	33.9801	30.1362	0	0	0	0	0	0	0	0	0
1	4	2.12	-37.16	30.14	3.81	-41.07	28.86	CP	4.4	34.1	3.8	3.5	3.6	50.9758	46.4515	0	0	0	0	0	0	0	0	0
1	4	3.81	-41.07	28.86	6.24	-43.72	35.78	CP	7.8	41.9	3.5	3.5	3.5	84.7670	73.3235	0	0	0	0	0	0	0	0	0
1	4	6.24	-43.72	35.78	8.52	-45.65	35.78	CP	3.0	44.9	3.5	2.9	3.2	30.0587	23.9315	0	0	0	0	0	0	0	0	0
1	4	8.52	-45.65	35.78	9.81	-47.89	35.78	CP	2.6	47.5	2.9	2.9	2.9	23.7124	17.3101	0	0	0	0	0	0	0	0	0
1	4	9.81	-47.89	35.78	9.99	-47.63	35.78	BP	0.3	47.8	2.9	2.9	2.9	2.90088	2.11765	0	0	0	0	0	0	0	0	0
1	5	9.99	-47.63	35.78	10.55	-52.36	35.78	CP	4.8	52.6	2.9	2.9	2.9	43.6935	31.8962	0	0	0	0	0	0	0	0	0
1	5	10.55	-52.36	35.78	11.06	-56.14	39.89	CP	5.6	58.2	2.9	2.7	2.8	49.7710	35.1590	0	0	0	0	0	0	0	0	0
1	5	11.06	-56.14	39.89	11.93	-59.99	41.68	CP	4.3	62.5	2.7	2.7	2.7	37.1707	25.3690	0	0	0	0	0	0	0	0	0
1	5	11.93	-59.99	41.68	12.93	-64.29	45.53	CP	5.9	68.4	2.7	2.7	2.7	50.2387	34.2879	0	0	0	0	0	0	0	0	0
1	5	12.93	-64.29	45.53	13.51	-67.40	45.53	CP	3.2	71.6	2.7	2.5	2.6	26.2491	17.3241	0	0	0	0	0	0	0	0	0
1	5	13.51	-67.40	45.53	13.81	-69.75	47.84	CP	3.3	74.9	2.5	2.7	2.6	27.4532	18.1195	0	0	0	0	0	0	0	0	0
1	5	13.81	-69.75	47.84	13.81	-69.75	47.58	CP	0.3	75.1	2.7	2.7	2.7	2.22989	1.52190	0	0	0	0	0	0	0	0	0
1	5	13.81	-69.75	47.58	13.80	-73.25	49.12	CP	3.8	79.0	2.7	2.0	2.4	28.5965	16.9986	0	0	0	0	0	0	0	0	0
1	5	13.80	-73.25	49.12	14.24	-75.88	55.53	CP	6.9	85.9	2.0	2.0	2.0	43.8392	22.0292	0	0	0	0	0	0	0	0	0
1	5	14.24	-75.88	55.53	14.50	-78.70	56.30	CP	2.9	88.8	2.0	2.0	2.0	18.5319	9.31229	0	0	0	0	0	0	0	0	0
1	5	14.50	-78.70	56.30	14.70	-81.75	56.82	CP	3.1	91.9	2.0	2.0	2.0	19.5782	9.83806	0	0	0	0	0	0	0	0	0
1	5	14.70	-81.75	56.82	13.92	-84.48	62.97	CP	6.8	98.7	2.0	1.8	1.9	40.7560	19.5260	0	0	0	0	0	0	0	0	0
1	5	13.92	-84.48	62.97	13.61	-87.27	62.97	CP	2.8	101.5	1.8	1.6	1.7	15.2646	6.60452	0	0	0	0	0	0	0	0	0
1	5	13.61	-87.27	62.97	12.39	-89.94	62.97	CP	2.9	104.4	1.6	1.8	1.7	15.9620	6.90653	0	0	0	0	0	0	0	0	0
1	5	12.39	-89.94	62.97	10.72	-91.84	64.26	CP	2.8	107.3	1.8	2.0	1.9	17.0926	8.18524	0	0	0	0	0	0	0	0	0
1	5	10.72	-91.84	64.26	9.76	-94.07	64.26	CP	2.4	109.7	2.0	1.8	1.9	14.6176	6.99854	0	0	0	0	0	0	0	0	0
1	5	9.76	-94.07	64.26	10.64	-96.05	66.56	CP	3.2	112.9	1.8	1.6	1.7	17.1807	7.43435	0	0	0	0	0	0	0	0	0
1	5	10.64	-96.05	66.56	11.49	-98.24	66.56	CP	2.3	115.2	1.6	1.5	1.5	11.4476	4.43767	0	0	0	0	0	0	0	0	0
1	5	11.49	-98.24	66.56	12.42	-99.96	66.56	CP	2.0	117.2	1.5	1.3	1.4	8.42460	2.88652	0	0	0	0	0	0	0	0	0
1	5	12.42	-99.96	66.56	11.97	-102.49	69.13	CP	3.6	120.8	1.3	0.9	1.1	12.5184	3.45505	0	0	0	0	0	0	0	0	0
