Tree	Order	Start X	Start Y	Start Z	End X	End Y	End Z	Point Type	Length(µm)	Length To Beginning 	Start Diameter(µm)	End Diameter(µm)	Avg Diameter(µm)	Surface Area(µm²)	Volume(µm³)	Spines	None Spine	Thin Spine	Stubby Spine	Mushroom Spine	Filopodia Spine	Branched Spine	Detached Spine	Other Spine
1	1	11.12	-3.51	13.25	12.33	-4.92	13.42	CP	1.9	1.9	1.9	1.9	1.9	11.3713	5.51508	0	0	0	0	0	0	0	0	0
1	1	12.33	-4.92	13.42	13.56	-5.13	13.42	CP	1.2	3.1	1.9	1.8	1.9	7.41489	3.50154	0	0	0	0	0	0	0	0	0
1	1	13.56	-5.13	13.42	14.59	-5.54	13.42	CP	1.1	4.2	1.8	1.8	1.8	6.40831	2.94782	0	0	0	0	0	0	0	0	0
1	1	14.59	-5.54	13.42	15.62	-5.95	13.42	CP	1.1	5.3	1.8	1.8	1.8	6.40831	2.94782	0	0	0	0	0	0	0	0	0
1	1	15.62	-5.95	13.42	16.65	-6.36	13.42	CP	1.1	6.4	1.8	2.0	1.9	6.76387	3.26270	0	0	0	0	0	0	0	0	0
1	1	16.65	-6.36	13.42	17.68	-6.98	13.42	CP	1.2	7.6	2.0	2.0	2.0	7.66699	3.89100	0	0	0	0	0	0	0	0	0
1	1	17.68	-6.98	13.42	18.71	-7.60	13.42	CP	1.2	8.8	2.0	1.9	2.0	7.50228	3.72104	0	0	0	0	0	0	0	0	0
1	1	18.71	-7.60	13.42	19.32	-8.62	13.42	CP	1.2	10.0	1.9	1.2	1.6	6.13948	2.34342	0	0	0	0	0	0	0	0	0
1	1	19.32	-8.62	13.42	19.93	-9.62	12.39	CP	1.6	11.6	1.2	1.2	1.2	5.88034	1.76410	0	0	0	0	0	0	0	0	0
1	1	19.93	-9.62	12.39	20.55	-10.62	12.49	CP	1.2	12.8	1.2	1.2	1.2	4.45169	1.33551	0	0	0	0	0	0	0	0	0
1	1	20.55	-10.62	12.49	21.20	-11.74	13.01	CP	1.4	14.2	1.2	1.2	1.2	5.26075	1.57823	0	0	0	0	0	0	0	0	0
1	1	21.20	-11.74	13.01	21.79	-12.74	13.42	CP	1.2	15.4	1.2	0.9	1.1	4.12689	1.09294	0	0	0	0	0	0	0	0	0
1	1	21.79	-12.74	13.42	22.41	-13.77	13.42	CP	1.2	16.6	0.9	0.7	0.8	3.14355	0.653016	0	0	0	0	0	0	0	0	0
1	1	22.41	-13.77	13.42	23.23	-14.80	13.42	CP	1.3	17.9	0.7	0.7	0.7	3.06068	0.566226	0	0	0	0	0	0	0	0	0
1	1	23.23	-14.80	13.42	24.31	-15.93	13.59	CP	1.6	19.5	0.7	0.9	0.8	4.10658	0.854057	0	0	0	0	0	0	0	0	0
1	1	24.31	-15.93	13.59	25.33	-16.70	13.77	CP	1.3	20.8	0.9	0.9	0.9	3.73024	0.857954	0	0	0	0	0	0	0	0	0
