Tree	Order	Start X	Start Y	Start Z	End X	End Y	End Z	Point Type	Length(µm)	Length To Beginning 	Start Diameter(µm)	End Diameter(µm)	Avg Diameter(µm)	Surface Area(µm²)	Volume(µm³)	Spines	None Spine	Thin Spine	Stubby Spine	Mushroom Spine	Filopodia Spine	Branched Spine	Detached Spine	Other Spine
1	1	-6.76	-1.64	-0.44	-7.78	-3.49	1.00	CP	2.6	2.6	1.8	1.8	1.8	14.7788	6.79827	0	0	0	0	0	0	0	0	0
1	1	-7.78	-3.49	1.00	-9.09	-6.29	1.44	CP	3.1	5.7	1.8	1.7	1.8	17.3187	7.64427	0	0	0	0	0	0	0	0	0
1	1	-9.09	-6.29	1.44	-12.26	-9.36	4.22	CP	5.2	10.9	1.7	1.7	1.7	27.6910	11.6994	0	0	0	0	0	0	0	0	0
1	1	-12.26	-9.36	4.22	-16.06	-10.63	8.19	CP	5.6	16.5	1.7	1.7	1.7	29.9464	12.6523	0	0	0	0	0	0	0	0	0
1	1	-16.06	-10.63	8.19	-18.41	-11.90	8.20	CP	2.7	19.2	1.7	1.7	1.7	14.1824	5.99205	1	0	0	0	0	0	0	0	0
1	1	-18.41	-11.90	8.20	-21.48	-12.77	5.33	CP	4.3	23.5	1.7	1.4	1.5	20.7096	7.96911	0	0	0	0	0	0	0	0	0
1	1	-21.48	-12.77	5.33	-21.47	-12.75	5.37	CP	0.0	23.5	1.4	1.4	1.4	0.198674	0.0685425	0	0	0	0	0	0	0	0	0
1	1	-21.47	-12.75	5.37	-24.74	-13.07	4.95	CP	3.3	26.9	1.4	1.4	1.4	14.3604	4.95433	0	0	0	0	0	0	0	0	0
1	1	-24.74	-13.07	4.95	-24.75	-13.10	4.90	CP	0.1	26.9	1.4	1.4	1.4	0.256486	0.0884878	0	0	0	0	0	0	0	0	0
1	1	-24.75	-13.10	4.90	-26.06	-12.93	3.94	CP	1.6	28.5	1.4	1.2	1.3	6.70188	2.18659	0	0	0	0	0	0	0	0	0
1	1	-26.06	-12.93	3.94	-26.06	-12.92	3.96	CP	0.0	28.6	1.2	1.2	1.2	0.0864056	0.0265697	0	0	0	0	0	0	0	0	0
1	1	-26.06	-12.92	3.96	-27.51	-13.42	2.49	CP	2.1	30.7	1.2	1.2	1.2	8.20932	2.52436	0	0	0	0	0	0	0	0	0
