Tree	Order	Start X	Start Y	Start Z	End X	End Y	End Z	Point Type	Length(µm)	Length To Beginning 	Start Diameter(µm)	End Diameter(µm)	Avg Diameter(µm)	Surface Area(µm²)	Volume(µm³)	Spines	None Spine	Thin Spine	Stubby Spine	Mushroom Spine	Filopodia Spine	Branched Spine	Detached Spine	Other Spine
1	1	-1.73	7.78	-10.72	-1.59	8.51	-10.72	CP	0.7	0.7	3.8	3.5	3.6	8.77131	7.76290	0	0	0	0	0	0	0	0	0
1	1	-1.59	8.51	-10.72	-1.10	10.26	-12.30	CP	2.4	3.2	3.5	2.9	3.2	24.2845	19.2923	0	0	0	0	0	0	0	0	0
1	1	-1.10	10.26	-12.30	-0.81	11.69	-13.55	CP	1.9	5.1	2.9	2.9	2.9	17.6252	12.8664	0	0	0	0	0	0	0	0	0
1	1	-0.81	11.69	-13.55	-0.30	13.21	-17.41	CP	4.2	9.3	2.9	2.7	2.8	37.1046	26.2083	0	0	0	0	0	0	0	0	0
1	1	-0.30	13.21	-17.41	-0.61	14.42	-18.66	BP	1.8	11.0	2.7	2.9	2.8	15.7058	11.0804	0	0	0	0	0	0	0	0	0
1	2	-0.61	14.42	-18.66	-2.61	15.26	-20.78	CP	3.0	14.1	2.9	2.2	2.6	24.5220	15.6571	0	0	0	0	0	0	0	0	0
1	2	-2.61	15.26	-20.78	-4.24	16.38	-23.87	CP	3.7	17.7	2.2	2.0	2.1	24.2110	12.7147	0	0	0	0	0	0	0	0	0
1	2	-4.24	16.38	-23.87	-5.65	17.22	-28.06	CP	4.5	22.2	2.0	1.6	1.8	25.8220	11.8117	0	0	0	0	0	0	0	0	0
1	2	-5.65	17.22	-28.06	-6.69	17.89	-30.01	CP	2.3	24.5	1.6	1.5	1.5	11.2537	4.36242	0	0	0	0	0	0	0	0	0
1	2	-6.69	17.89	-30.01	-6.69	17.89	-31.86	CP	1.9	26.4	1.5	1.5	1.5	8.48544	3.09719	0	0	0	0	0	0	0	0	0
1	2	-6.69	17.89	-31.86	-6.94	17.48	-31.86	CP	0.5	26.9	1.5	1.3	1.4	2.10279	0.708900	0	0	0	0	0	0	0	0	0
1	2	-6.94	17.48	-31.86	-6.97	18.08	-31.81	CP	0.6	27.5	1.3	1.3	1.3	2.42411	0.775716	0	0	0	0	0	0	0	0	0
1	2	-6.97	18.08	-31.81	-8.36	18.45	-31.81	CP	1.4	28.9	1.3	1.3	1.3	5.78416	1.85093	0	0	0	0	0	0	0	0	0
1	2	-8.36	18.45	-31.81	-9.39	19.12	-33.93	CP	2.5	31.4	1.3	1.1	1.2	9.12898	2.70822	0	0	0	0	0	0	0	0	0
1	2	-9.39	19.12	-33.93	-10.34	19.04	-35.67	CP	2.0	33.3	1.1	1.3	1.2	7.39469	2.19286	0	0	0	0	0	0	0	0	0
1	2	-10.34	19.04	-35.67	-11.18	19.94	-37.41	CP	2.1	35.5	1.3	1.1	1.2	7.94292	2.35579	0	0	0	0	0	0	0	0	0
1	2	-11.18	19.94	-37.41	-11.94	19.41	-39.85	CP	2.6	38.1	1.1	1.1	1.1	8.93751	2.43547	0	0	0	0	0	0	0	0	0
1	2	-11.94	19.41	-39.85	-12.71	19.34	-42.08	CP	2.4	40.4	1.1	0.9	1.0	7.42029	1.85873	0	0	0	0	0	0	0	0	0
1	2	-12.71	19.34	-42.08	-13.88	19.52	-43.55	CP	1.9	42.3	0.9	0.7	0.8	4.86761	1.00073	0	0	0	0	0	0	0	0	0
1	2	-13.88	19.52	-43.55	-15.11	20.15	-44.36	CP	1.6	43.9	0.7	0.7	0.7	3.67361	0.670433	0	0	0	0	0	0	0	0	0
1	2	-15.11	20.15	-44.36	-14.97	20.89	-45.40	CP	1.3	45.2	0.7	0.6	0.6	2.58808	0.415803	0	0	0	0	0	0	0	0	0
1	2	-14.97	20.89	-45.40	-16.14	20.56	-47.03	CP	2.0	47.2	0.6	0.7	0.6	4.09238	0.658453	0	0	0	0	0	0	0	0	0
1	2	-16.14	20.56	-47.03	-17.51	20.71	-47.46	CP	1.4	48.7	0.7	0.9	0.8	3.72637	0.765488	0	0	0	0	0	0	0	0	0
1	2	-17.51	20.71	-47.46	-18.48	20.63	-49.25	CP	2.0	50.7	0.9	0.9	0.9	5.82490	1.32517	0	0	0	0	0	0	0	0	0
1	2	-18.48	20.63	-49.25	-19.30	21.31	-50.56	CP	1.7	52.4	0.9	0.9	0.9	4.82706	1.09816	0	0	0	0	0	0	0	0	0
1	2	-19.30	21.31	-50.56	-20.10	21.74	-51.75	CP	1.5	53.9	0.9	0.9	0.9	4.27969	0.973629	0	0	0	0	0	0	0	0	0
