Tree	Order	Start X	Start Y	Start Z	End X	End Y	End Z	Point Type	Length(µm)	Length To Beginning 	Start Diameter(µm)	End Diameter(µm)	Avg Diameter(µm)	Surface Area(µm²)	Volume(µm³)	Spines	None Spine	Thin Spine	Stubby Spine	Mushroom Spine	Filopodia Spine	Branched Spine	Detached Spine	Other Spine
1	1	-5.78	-1.66	6.87	-6.50	-2.43	6.87	CP	1.1	1.1	2.0	1.6	1.8	6.13642	2.76705	0	0	0	0	0	0	0	0	0
1	1	-6.50	-2.43	6.87	-7.82	-3.23	9.75	CP	3.3	4.3	1.6	1.3	1.5	15.0100	5.49808	0	0	0	0	0	0	0	0	0
1	1	-7.82	-3.23	9.75	-8.89	-4.54	11.32	CP	2.3	6.6	1.3	1.3	1.3	9.28018	2.96966	0	0	0	0	0	0	0	0	0
1	1	-8.89	-4.54	11.32	-10.39	-5.60	14.04	CP	3.3	9.9	1.3	1.3	1.3	13.1980	4.22336	0	0	0	0	0	0	0	0	0
1	1	-10.39	-5.60	14.04	-10.94	-6.59	15.46	CP	1.8	11.7	1.3	1.3	1.3	7.30384	2.33723	0	0	0	0	0	0	0	0	0
1	1	-10.94	-6.59	15.46	-12.80	-7.46	17.52	CP	2.9	14.6	1.3	1.5	1.4	12.5247	4.29381	0	0	0	0	0	0	0	0	0
1	1	-12.80	-7.46	17.52	-14.31	-8.52	17.57	CP	1.8	16.5	1.5	1.5	1.5	8.46521	3.08980	0	0	0	0	0	0	0	0	0
1	1	-14.31	-8.52	17.57	-15.59	-9.82	18.61	CP	2.1	18.6	1.5	1.5	1.5	9.63212	3.51572	0	0	0	0	0	0	0	0	0
1	1	-15.59	-9.82	18.61	-17.25	-11.40	22.03	CP	4.1	22.7	1.5	1.5	1.5	18.8828	6.89223	0	0	0	0	0	0	0	0	0
1	1	-17.25	-11.40	22.03	-17.91	-12.89	24.97	CP	3.4	26.1	1.5	1.5	1.5	15.4180	5.62757	0	0	0	0	0	0	0	0	0
1	1	-17.91	-12.89	24.97	-19.19	-14.66	27.03	CP	3.0	29.1	1.5	1.6	1.5	14.6271	5.67181	0	0	0	0	0	0	0	0	0
1	1	-19.19	-14.66	27.03	-19.66	-15.91	29.97	CP	3.2	32.3	1.6	1.6	1.6	16.6369	6.82114	0	0	0	0	0	0	0	0	0
1	1	-19.66	-15.91	29.97	-21.38	-16.76	33.06	CP	3.6	35.9	1.6	1.5	1.5	17.7165	6.87076	0	0	0	0	0	0	0	0	0
1	1	-21.38	-16.76	33.06	-22.27	-17.81	34.59	CP	2.1	38.0	1.5	1.5	1.5	9.43963	3.44546	0	0	0	0	0	0	0	0	0
1	1	-22.27	-17.81	34.59	-22.95	-19.28	36.98	CP	2.9	40.9	1.5	1.8	1.6	14.9039	6.12324	0	0	0	0	0	0	0	0	0
1	1	-22.95	-19.28	36.98	-24.04	-20.31	39.64	CP	3.1	43.9	1.8	1.8	1.8	17.4597	7.94416	0	0	0	0	0	0	0	0	0
1	1	-24.04	-20.31	39.64	-25.12	-21.88	40.46	CP	2.1	46.0	1.8	1.8	1.8	11.8616	5.39702	0	0	0	0	0	0	0	0	0
1	1	-25.12	-21.88	40.46	-26.39	-23.63	41.98	CP	2.6	48.6	1.8	1.8	1.8	15.1123	6.87608	0	0	0	0	0	0	0	0	0
1	1	-26.39	-23.63	41.98	-26.77	-24.67	41.98	CP	1.1	49.8	1.8	1.1	1.5	5.32916	1.87965	0	0	0	0	0	0	0	0	0
1	1	-26.77	-24.67	41.98	-26.29	-26.14	41.98	CP	1.5	51.3	1.1	1.1	1.1	5.29533	1.44298	0	0	0	0	0	0	0	0	0
1	1	-26.29	-26.14	41.98	-25.18	-27.20	44.10	CP	2.6	53.9	1.1	1.1	1.1	8.96241	2.44226	0	0	0	0	0	0	0	0	0
1	1	-25.18	-27.20	44.10	-25.70	-29.12	46.33	CP	3.0	56.9	1.1	1.3	1.2	11.1303	3.30274	0	0	0	0	0	0	0	0	0
1	1	-25.70	-29.12	46.33	-26.02	-31.05	48.28	CP	2.8	59.7	1.3	1.1	1.2	10.2892	3.05290	0	0	0	0	0	0	0	0	0
1	1	-26.02	-31.05	48.28	-25.74	-32.75	49.91	CP	2.4	62.0	1.1	1.3	1.2	8.83669	2.62137	0	0	0	0	0	0	0	0	0
1	1	-25.74	-32.75	49.91	-26.10	-34.69	51.82	CP	2.7	64.8	1.3	1.3	1.3	11.0429	3.53372	0	0	0	0	0	0	0	0	0
1	1	-26.10	-34.69	51.82	-26.93	-35.85	53.88	CP	2.5	67.3	1.3	1.1	1.2	9.33457	2.76930	0	0	0	0	0	0	0	0	0
1	1	-26.93	-35.85	53.88	-25.31	-37.42	55.24	CP	2.6	69.9	1.1	1.1	1.1	9.02032	2.45804	0	0	0	0	0	0	0	0	0
