Tree	Order	Start X	Start Y	Start Z	End X	End Y	End Z	Point Type	Length(µm)	Length To Beginning 	Start Diameter(µm)	End Diameter(µm)	Avg Diameter(µm)	Surface Area(µm²)	Volume(µm³)	Spines	None Spine	Thin Spine	Stubby Spine	Mushroom Spine	Filopodia Spine	Branched Spine	Detached Spine	Other Spine
1	1	-3.76	7.71	10.48	-4.32	7.79	10.48	CP	0.6	0.6	2.8	2.8	2.8	4.90494	3.38441	0	0	0	0	0	0	0	0	0
1	1	-4.32	7.79	10.48	-6.66	9.05	11.41	CP	2.8	3.4	2.8	2.1	2.4	21.5222	12.9853	0	0	0	0	0	0	0	0	0
1	1	-6.66	9.05	11.41	-7.95	8.80	12.34	CP	1.6	5.0	2.1	2.1	2.1	10.4688	5.41759	0	0	0	0	0	0	0	0	0
1	1	-7.95	8.80	12.34	-9.29	9.10	13.26	CP	1.7	6.6	2.1	1.7	1.9	9.75852	4.53350	0	0	0	0	0	0	0	0	0
1	1	-9.29	9.10	13.26	-10.73	8.73	13.26	CP	1.5	8.1	1.7	1.7	1.7	7.75360	3.21774	0	0	0	0	0	0	0	0	0
1	1	-10.73	8.73	13.26	-11.48	8.27	13.26	CP	0.9	9.0	1.7	1.7	1.7	4.58835	1.90416	0	0	0	0	0	0	0	0	0
1	1	-11.48	8.27	13.26	-12.23	7.94	13.26	CP	0.8	9.8	1.7	1.7	1.7	4.27316	1.77336	0	0	0	0	0	0	0	0	0
1	1	-12.23	7.94	13.26	-13.27	7.37	13.26	CP	1.2	11.0	1.7	1.7	1.7	6.18484	2.56671	0	0	0	0	0	0	0	0	0
1	1	-13.27	7.37	13.26	-14.30	6.95	13.26	CP	1.1	12.1	1.7	1.7	1.7	5.80090	2.40737	0	0	0	0	0	0	0	0	0
1	1	-14.30	6.95	13.26	-16.28	5.52	15.12	CP	3.1	15.2	1.7	1.4	1.5	14.6752	5.58653	0	0	0	0	0	0	0	0	0
1	1	-16.28	5.52	15.12	-17.15	5.21	15.12	CP	0.9	16.1	1.4	1.4	1.4	4.00408	1.38141	0	0	0	0	0	0	0	0	0
1	1	-17.15	5.21	15.12	-18.13	5.20	15.12	CP	1.0	17.1	1.4	1.4	1.4	4.24891	1.46587	0	0	0	0	0	0	0	0	0
1	1	-18.13	5.20	15.12	-19.29	4.78	15.12	CP	1.2	18.3	1.4	1.4	1.4	5.34856	1.84525	0	0	0	0	0	0	0	0	0
1	1	-19.29	4.78	15.12	-21.48	3.94	15.12	CP	2.3	20.7	1.4	1.4	1.4	10.1690	3.50830	0	0	0	0	0	0	0	0	0
1	1	-21.48	3.94	15.12	-22.81	3.27	15.12	CP	1.5	22.2	1.4	1.4	1.4	6.45640	2.22746	0	0	0	0	0	0	0	0	0
1	1	-22.81	3.27	15.12	-24.99	2.56	19.76	CP	5.2	27.3	1.4	1.4	1.4	22.4380	7.74110	0	0	0	0	0	0	0	0	0
1	1	-24.99	2.56	19.76	-26.30	2.04	21.62	CP	2.3	29.7	1.4	1.4	1.4	10.1175	3.49053	0	0	0	0	0	0	0	0	0
1	1	-26.30	2.04	21.62	-27.98	0.85	21.62	CP	2.1	31.7	1.4	1.4	1.4	8.92555	3.07932	0	0	0	0	0	0	0	0	0
1	1	-27.98	0.85	21.62	-27.52	0.10	25.33	CP	3.8	35.6	1.4	1.4	1.4	16.5304	5.70300	0	0	0	0	0	0	0	0	0
1	1	-27.52	0.10	25.33	-27.54	-1.15	25.33	CP	1.3	36.8	1.4	1.4	1.4	5.41994	1.86988	0	0	0	0	0	0	0	0	0
1	1	-27.54	-1.15	25.33	-27.71	-2.52	27.18	CP	2.3	39.1	1.4	1.4	1.4	10.0074	3.45257	0	0	0	0	0	0	0	0	0
1	1	-27.71	-2.52	27.18	-29.32	-4.27	29.04	CP	3.0	42.1	1.4	1.4	1.4	13.0885	4.51552	0	0	0	0	0	0	0	0	0
1	1	-29.32	-4.27	29.04	-31.95	-5.61	30.90	CP	3.5	45.6	1.4	1.4	1.4	15.1256	5.21832	0	0	0	0	0	0	0	0	0
1	1	-31.95	-5.61	30.90	-33.81	-6.07	30.90	CP	1.9	47.5	1.4	1.4	1.4	8.30679	2.86584	0	0	0	0	0	0	0	0	0
1	1	-33.81	-6.07	30.90	-35.32	-5.88	30.90	CP	1.5	49.1	1.4	1.4	1.4	6.59806	2.27633	0	0	0	0	0	0	0	0	0
1	1	-35.32	-5.88	30.90	-37.83	-5.99	30.90	CP	2.5	51.6	1.4	1.4	1.4	10.8923	3.75784	0	0	0	0	0	0	0	0	0
1	1	-37.83	-5.99	30.90	-41.86	-5.91	30.90	CP	4.0	55.6	1.4	1.1	1.2	15.7117	4.88838	0	0	0	0	0	0	0	0	0
1	1	-41.86	-5.91	30.90	-43.87	-6.35	32.75	CP	2.8	58.4	1.1	1.1	1.1	9.56201	2.62955	0	0	0	0	0	0	0	0	0
1	1	-43.87	-6.35	32.75	-46.69	-6.71	32.75	CP	2.8	61.2	1.1	1.1	1.1	9.82431	2.70168	0	0	0	0	0	0	0	0	0
1	1	-46.69	-6.71	32.75	-47.79	-6.57	32.75	CP	1.1	62.3	1.1	1.1	1.1	3.83200	1.05380	0	0	0	0	0	0	0	0	0
1	1	-47.79	-6.57	32.75	-48.92	-6.70	32.75	CP	1.1	63.5	1.1	1.1	1.1	3.93075	1.08096	0	0	0	0	0	0	0	0	0
1	1	-48.92	-6.70	32.75	-49.51	-7.04	32.75	CP	0.7	64.1	1.1	1.1	1.1	2.35321	0.647134	0	0	0	0	0	0	0	0	0
1	1	-49.51	-7.04	32.75	-50.77	-7.04	32.75	CP	1.3	65.4	1.1	1.1	1.1	4.35425	1.19742	0	0	0	0	0	0	0	0	0
1	1	-50.77	-7.04	32.75	-52.82	-6.78	32.75	CP	2.1	67.5	1.1	1.1	1.1	7.14104	1.96379	0	0	0	0	0	0	0	0	0
1	1	-52.82	-6.78	32.75	-54.49	-6.70	32.75	CP	1.7	69.1	1.1	1.1	1.1	5.77773	1.58888	0	0	0	0	0	0	0	0	0
1	1	-54.49	-6.70	32.75	-55.57	-6.29	34.61	CP	2.2	71.3	1.1	1.1	1.1	7.56652	2.08079	0	0	0	0	0	0	0	0	0
1	1	-55.57	-6.29	34.61	-56.26	-6.21	34.61	CP	0.7	72.0	1.1	1.1	1.1	2.40044	0.660120	0	0	0	0	0	0	0	0	0
1	1	-56.26	-6.21	34.61	-57.50	-6.05	34.61	CP	1.3	73.3	1.1	1.1	1.1	4.32066	1.18818	0	0	0	0	0	0	0	0	0
1	1	-57.50	-6.05	34.61	-58.36	-6.37	34.61	CP	0.9	74.2	1.1	1.1	1.1	3.17102	0.872030	0	0	0	0	0	0	0	0	0
1	1	-58.36	-6.37	34.61	-59.41	-6.92	34.61	CP	1.2	75.4	1.1	1.1	1.1	4.09619	1.12645	0	0	0	0	0	0	0	0	0
1	1	-59.41	-6.92	34.61	-60.66	-6.92	37.39	BP	3.0	78.4	1.1	0.8	1.0	9.24978	2.24387	0	0	0	0	0	0	0	0	0
1	2	-60.66	-6.92	37.39	-61.25	-7.25	41.10	CP	3.8	82.2	0.8	0.6	0.7	8.18021	1.42947	0	0	0	0	0	0	0	0	0
1	2	-61.25	-7.25	41.10	-62.18	-7.98	40.18	CP	1.5	83.7	0.6	0.6	0.6	2.58847	0.355915	0	0	0	0	0	0	0	0	0
1	2	-62.18	-7.98	40.18	-63.16	-9.11	40.18	CP	1.5	85.2	0.6	0.6	0.6	2.58449	0.355367	0	0	0	0	0	0	0	0	0
1	2	-63.16	-9.11	40.18	-63.91	-9.56	38.32	CP	2.1	87.2	0.6	0.6	0.6	3.55145	0.488324	0	0	0	0	0	0	0	0	0
1	2	-63.91	-9.56	38.32	-65.04	-9.71	38.32	CP	1.1	88.4	0.6	0.6	0.6	1.96963	0.270824	0	0	0	0	0	0	0	0	0
1	2	-65.04	-9.71	38.32	-65.93	-10.15	38.32	CP	1.0	89.4	0.6	0.6	0.6	1.71548	0.235878	0	0	0	0	0	0	0	0	0
1	2	-65.93	-10.15	38.32	-66.14	-10.69	38.32	CP	0.6	90.0	0.6	0.6	0.6	1.00112	0.137655	0	0	0	0	0	0	0	0	0
1	2	-66.14	-10.69	38.32	-66.93	-10.31	38.32	CP	0.9	90.8	0.6	0.6	0.6	1.51473	0.208275	0	0	0	0	0	0	0	0	0
1	2	-66.93	-10.31	38.32	-67.86	-10.05	35.54	CP	2.9	93.8	0.6	0.6	0.6	5.08503	0.699192	0	0	0	0	0	0	0	0	0
1	2	-67.86	-10.05	35.54	-68.82	-9.93	35.54	CP	1.0	94.7	0.6	0.6	0.6	1.67167	0.229854	0	0	0	0	0	0	0	0	0
1	2	-68.82	-9.93	35.54	-69.70	-10.24	35.54	CP	0.9	95.7	0.6	0.6	0.6	1.61211	0.221666	0	0	0	0	0	0	0	0	0
