Tree	Order	Start X	Start Y	Start Z	End X	End Y	End Z	Point Type	Length(µm)	Length To Beginning 	Start Diameter(µm)	End Diameter(µm)	Avg Diameter(µm)	Surface Area(µm²)	Volume(µm³)	Spines	None Spine	Thin Spine	Stubby Spine	Mushroom Spine	Filopodia Spine	Branched Spine	Detached Spine	Other Spine
1	1	-8.51	-2.02	2.78	-8.45	-4.36	2.78	CP	2.3	2.3	2.1	1.9	2.0	14.6405	7.28339	0	0	0	0	0	0	0	0	0
1	1	-8.45	-4.36	2.78	-8.09	-7.09	1.98	CP	2.9	5.2	1.9	1.6	1.8	16.0980	7.18945	0	0	0	0	0	0	0	0	0
1	1	-8.09	-7.09	1.98	-7.94	-7.21	1.98	CP	0.2	5.4	1.6	1.6	1.6	0.995742	0.410744	0	0	0	0	0	0	0	0	0
1	1	-7.94	-7.21	1.98	-7.15	-11.69	1.98	CP	4.5	9.9	1.6	1.6	1.6	23.5809	9.72714	0	0	0	0	0	0	0	0	0
1	1	-7.15	-11.69	1.98	-6.60	-14.95	1.98	CP	3.3	13.3	1.6	1.6	1.6	17.1374	7.06919	0	0	0	0	0	0	0	0	0
1	1	-6.60	-14.95	1.98	-6.59	-15.08	1.98	CP	0.1	13.4	1.6	1.6	1.6	0.675863	0.278793	0	0	0	0	0	0	0	0	0
1	1	-6.59	-15.08	1.98	-6.18	-18.22	0.38	CP	3.5	16.9	1.6	1.6	1.6	18.3911	7.58632	0	0	0	0	0	0	0	0	0
1	1	-6.18	-18.22	0.38	-6.31	-18.36	0.38	CP	0.2	17.1	1.6	1.6	1.6	0.990336	0.408514	0	0	0	0	0	0	0	0	0
1	1	-6.31	-18.36	0.38	-5.66	-21.20	0.38	CP	2.9	20.0	1.6	1.6	1.6	15.1022	6.22964	0	0	0	0	0	0	0	0	0
1	1	-5.66	-21.20	0.38	-5.53	-22.71	0.38	CP	1.5	21.6	1.6	1.6	1.6	7.85622	3.24069	0	0	0	0	0	0	0	0	0
1	1	-5.53	-22.71	0.38	-5.38	-22.83	0.38	CP	0.2	21.7	1.6	1.6	1.6	0.995745	0.410745	0	0	0	0	0	0	0	0	0
1	1	-5.38	-22.83	0.38	-5.25	-24.47	0.38	CP	1.6	23.4	1.6	1.6	1.6	8.52781	3.51772	0	0	0	0	0	0	0	0	0
1	1	-5.25	-24.47	0.38	-5.19	-25.15	0.38	CP	0.7	24.1	1.6	1.6	1.6	3.53856	1.45966	0	0	0	0	0	0	0	0	0
1	1	-5.19	-25.15	0.38	-4.91	-26.78	-0.42	CP	1.8	25.9	1.6	1.6	1.6	9.52336	3.92839	0	0	0	0	0	0	0	0	0
1	1	-4.91	-26.78	-0.42	-5.03	-27.07	-0.42	CP	0.3	26.2	1.6	1.6	1.6	1.62686	0.671081	0	0	0	0	0	0	0	0	0
1	1	-5.03	-27.07	-0.42	-5.35	-28.20	-0.42	CP	1.2	27.4	1.6	1.6	1.6	6.08784	2.51124	0	0	0	0	0	0	0	0	0
1	1	-5.35	-28.20	-0.42	-5.28	-29.02	-0.42	CP	0.8	28.2	1.6	1.1	1.4	3.74825	1.23833	0	0	0	0	0	0	0	0	0
1	1	-5.28	-29.02	-0.42	-5.09	-29.55	-0.42	CP	0.6	28.8	1.1	1.1	1.1	1.94568	0.535062	0	0	0	0	0	0	0	0	0
1	1	-5.09	-29.55	-0.42	-4.64	-30.06	-0.42	CP	0.7	29.5	1.1	1.1	1.1	2.35042	0.646366	0	0	0	0	0	0	0	0	0
1	1	-4.64	-30.06	-0.42	-4.00	-31.11	-0.42	CP	1.2	30.7	1.1	1.1	1.1	4.24945	1.16860	0	0	0	0	0	0	0	0	0
1	1	-4.00	-31.11	-0.42	-4.13	-31.26	-0.42	CP	0.2	30.9	1.1	1.1	1.1	0.685946	0.188635	0	0	0	0	0	0	0	0	0
1	1	-4.13	-31.26	-0.42	-4.02	-34.14	0.38	CP	3.0	33.9	1.1	1.1	1.1	10.3364	2.84251	0	0	0	0	0	0	0	0	0
1	1	-4.02	-34.14	0.38	-5.26	-37.41	1.18	CP	3.6	37.5	1.1	1.1	1.1	12.3977	3.40936	0	0	0	0	0	0	0	0	0
1	1	-5.26	-37.41	1.18	-4.60	-38.74	1.18	EP	1.5	39.0	1.1	1.1	1.1	5.13095	1.41101	0	0	0	0	0	0	0	0	0
2	1	3.47	-10.31	5.17	3.95	-12.61	5.97	CP	2.5	2.5	1.8	1.5	1.6	12.8863	5.31989	0	0	0	0	0	0	0	0	0
2	1	3.95	-12.61	5.97	4.41	-14.91	5.97	CP	2.3	4.8	1.5	1.5	1.5	11.1268	4.20038	0	0	0	0	0	0	0	0	0
2	1	4.41	-14.91	5.97	4.43	-15.05	5.97	CP	0.1	5.0	1.5	1.5	1.5	0.670877	0.253256	0	0	0	0	0	0	0	0	0
2	1	4.43	-15.05	5.97	4.18	-17.00	5.97	CP	2.0	6.9	1.5	1.5	1.5	9.32613	3.52061	0	0	0	0	0	0	0	0	0
2	1	4.18	-17.00	5.97	4.05	-17.15	5.97	CP	0.2	7.1	1.5	1.5	1.5	0.941616	0.355460	0	0	0	0	0	0	0	0	0
2	1	4.05	-17.15	5.97	3.60	-18.29	5.97	CP	1.2	8.4	1.5	1.5	1.5	5.81402	2.19479	0	0	0	0	0	0	0	0	0
