Tree	Order	Start X	Start Y	Start Z	End X	End Y	End Z	Point Type	Length(µm)	Length To Beginning 	Start Diameter(µm)	End Diameter(µm)	Avg Diameter(µm)	Surface Area(µm²)	Volume(µm³)	Spines	None Spine	Thin Spine	Stubby Spine	Mushroom Spine	Filopodia Spine	Branched Spine	Detached Spine	Other Spine
1	1	-22.36	-13.55	10.09	-23.39	-13.61	10.09	CP	1.0	1.0	2.3	2.3	2.3	7.39021	4.21242	0	0	0	0	0	0	0	0	0
1	1	-23.39	-13.61	10.09	-23.96	-14.47	11.46	CP	1.7	2.7	2.3	2.1	2.2	11.7408	6.37709	0	0	0	0	0	0	0	0	0
1	1	-23.96	-14.47	11.46	-24.79	-14.52	13.52	CP	2.2	5.0	2.1	2.1	2.1	14.4465	7.47609	0	0	0	0	0	0	0	0	0
1	1	-24.79	-14.52	13.52	-25.56	-15.61	14.89	CP	1.9	6.9	2.1	1.9	2.0	11.8245	5.80556	0	0	0	0	0	0	0	0	0
1	1	-25.56	-15.61	14.89	-26.55	-16.29	14.89	CP	1.2	8.1	1.9	1.9	1.9	7.01812	3.26343	0	0	0	0	0	0	0	0	0
1	1	-26.55	-16.29	14.89	-27.78	-16.57	16.26	CP	1.9	9.9	1.9	1.9	1.9	10.8822	5.06020	0	0	0	0	0	0	0	0	0
1	1	-27.78	-16.57	16.26	-28.58	-17.04	16.26	CP	0.9	10.9	1.9	1.9	1.9	5.42175	2.52111	0	0	0	0	0	0	0	0	0
1	1	-28.58	-17.04	16.26	-28.97	-17.47	16.26	CP	0.6	11.5	1.9	1.9	1.9	3.39216	1.57736	0	0	0	0	0	0	0	0	0
1	1	-28.97	-17.47	16.26	-29.16	-17.69	16.26	CP	0.3	11.7	1.9	1.9	1.9	1.69861	0.789852	0	0	0	0	0	0	0	0	0
1	1	-29.16	-17.69	16.26	-29.37	-17.70	16.26	CP	0.2	12.0	1.9	1.9	1.9	1.22850	0.571254	0	0	0	0	0	0	0	0	0
1	1	-29.37	-17.70	16.26	-31.62	-18.25	17.63	CP	2.7	14.6	1.9	1.9	1.9	15.7249	7.31210	0	0	0	0	0	0	0	0	0
1	1	-31.62	-18.25	17.63	-33.65	-18.99	19.69	CP	3.0	17.6	1.9	1.9	1.9	17.4443	8.11159	0	0	0	0	0	0	0	0	0
1	1	-33.65	-18.99	19.69	-34.44	-19.66	19.69	CP	1.0	18.7	1.9	1.9	1.9	6.05288	2.81459	0	0	0	0	0	0	0	0	0
1	1	-34.44	-19.66	19.69	-34.43	-19.87	19.69	CP	0.2	18.9	1.9	1.9	1.9	1.22850	0.571253	0	0	0	0	0	0	0	0	0
1	1	-34.43	-19.87	19.69	-36.46	-20.61	19.69	CP	2.2	21.0	1.9	1.7	1.8	11.9596	5.26224	0	0	0	0	0	0	0	0	0
1	1	-36.46	-20.61	19.69	-37.87	-21.32	21.06	CP	2.1	23.1	1.7	1.7	1.7	10.9007	4.52378	0	0	0	0	0	0	0	0	0
1	1	-37.87	-21.32	21.06	-39.23	-22.66	21.06	CP	1.9	25.0	1.7	1.7	1.7	9.95678	4.13206	0	0	0	0	0	0	0	0	0
1	1	-39.23	-22.66	21.06	-39.44	-22.67	21.06	CP	0.2	25.2	1.7	1.7	1.7	1.09640	0.455004	0	0	0	0	0	0	0	0	0
1	1	-39.44	-22.67	21.06	-40.87	-22.95	21.06	CP	1.5	26.7	1.7	1.7	1.7	7.59913	3.15364	0	0	0	0	0	0	0	0	0
1	1	-40.87	-22.95	21.06	-41.08	-22.97	21.06	CP	0.2	26.9	1.7	1.7	1.7	1.10013	0.456554	0	0	0	0	0	0	0	0	0
1	1	-41.08	-22.97	21.06	-42.68	-23.89	21.06	CP	1.8	28.8	1.7	1.7	1.7	9.62511	3.99442	0	0	0	0	0	0	0	0	0
1	1	-42.68	-23.89	21.06	-44.72	-24.43	21.06	CP	2.1	30.9	1.7	1.5	1.6	10.3218	4.01372	0	0	0	0	0	0	0	0	0
1	1	-44.72	-24.43	21.06	-45.51	-25.11	21.06	CP	1.0	31.9	1.5	1.5	1.5	4.74823	1.72123	0	0	0	0	0	0	0	0	0
1	1	-45.51	-25.11	21.06	-46.69	-26.21	23.12	CP	2.6	34.5	1.5	1.5	1.5	11.9189	4.32060	0	0	0	0	0	0	0	0	0
1	1	-46.69	-26.21	23.12	-46.68	-26.42	23.12	CP	0.2	34.7	1.5	1.5	1.5	0.957703	0.347167	0	0	0	0	0	0	0	0	0
1	1	-46.68	-26.42	23.12	-47.45	-27.30	24.49	CP	1.8	36.5	1.5	1.5	1.5	8.20487	2.97426	0	0	0	0	0	0	0	0	0
1	1	-47.45	-27.30	24.49	-48.45	-27.98	24.49	CP	1.2	37.7	1.5	1.5	1.5	5.50872	1.99691	0	0	0	0	0	0	0	0	0
1	1	-48.45	-27.98	24.49	-48.44	-28.18	24.49	CP	0.2	38.0	1.5	1.5	1.5	0.912204	0.330674	0	0	0	0	0	0	0	0	0
1	1	-48.44	-28.18	24.49	-49.05	-28.43	24.49	CP	0.7	38.6	1.5	1.5	1.5	3.00305	1.08861	0	0	0	0	0	0	0	0	0
1	1	-49.05	-28.43	24.49	-50.03	-29.32	25.86	CP	1.9	40.5	1.5	1.2	1.3	8.06210	2.71227	0	0	0	0	0	0	0	0	0
