Tree	Order	Start X	Start Y	Start Z	End X	End Y	End Z	Point Type	Length(µm)	Length To Beginning 	Start Diameter(µm)	End Diameter(µm)	Avg Diameter(µm)	Surface Area(µm²)	Volume(µm³)	Spines	None Spine	Thin Spine	Stubby Spine	Mushroom Spine	Filopodia Spine	Branched Spine	Detached Spine	Other Spine
1	1	11.40	9.53	2.17	12.64	9.94	2.89	CP	1.5	1.5	3.1	2.9	3.0	14.1138	10.5812	0	0	0	0	0	0	0	0	0
1	1	12.64	9.94	2.89	13.68	10.56	2.89	CP	1.2	2.7	2.9	2.9	2.9	11.0310	7.99748	0	0	0	0	0	0	0	0	0
1	1	13.68	10.56	2.89	15.75	12.22	2.89	CP	2.7	5.4	2.9	2.5	2.7	22.4936	15.1105	0	0	0	0	0	0	0	0	0
1	1	15.75	12.22	2.89	16.78	12.63	2.89	CP	1.1	6.5	2.5	2.5	2.5	8.63729	5.35512	0	0	0	0	0	0	0	0	0
1	1	16.78	12.63	2.89	17.61	13.05	2.89	CP	0.9	7.4	2.5	2.5	2.5	7.24744	4.49342	0	0	0	0	0	0	0	0	0
1	1	17.61	13.05	2.89	18.23	13.25	2.89	CP	0.7	8.0	2.5	2.5	2.5	5.07561	3.14688	0	0	0	0	0	0	0	0	0
1	1	18.23	13.25	2.89	18.65	13.87	2.89	CP	0.7	8.8	2.5	2.5	2.5	5.83453	3.61741	0	0	0	0	0	0	0	0	0
1	1	18.65	13.87	2.89	18.85	14.08	3.60	CP	0.8	9.6	2.5	2.5	2.5	5.97536	3.70472	0	0	0	0	0	0	0	0	0
1	1	18.85	14.08	3.60	18.85	13.67	3.60	CP	0.4	10.0	2.5	2.5	2.5	3.19437	1.98051	0	0	0	0	0	0	0	0	0
1	1	18.85	13.67	3.60	19.06	13.67	2.89	CP	0.7	10.7	2.5	2.5	2.5	5.76861	3.57654	0	0	0	0	0	0	0	0	0
1	1	19.06	13.67	2.89	19.06	13.67	2.89	BP	0.0	10.7	2.5	2.5	2.5	0.00000	0.00000	0	0	0	0	0	0	0	0	0
